sale_id,sale_date,store_id,product_id,quantity
4646,2023-06-10,5,5,1
4647,2023-04-01,1,12,3
4648,2021-02-18,11,2,1
4649,2023-06-18,14,1,1
4650,2021-04-19,4,2,1
4651,2023-03-26,10,17,1
4652,2023-09-13,10,9,2
4653,2021-11-01,3,14,1
4654,2023-11-21,4,1,2
4655,2021-05-23,5,2,1
4656,2023-06-13,6,16,1
4657,2022-09-18,6,1,4
4658,2023-09-27,3,14,1
4659,2021-05-07,1,17,2
4660,2023-03-15,10,4,1
4661,2021-01-17,8,8,1
4662,2021-03-25,3,18,1
4663,2022-08-24,4,11,2
4664,2022-08-27,4,12,1
4665,2021-07-26,1,1,1
4666,2023-11-10,6,4,1
4667,2021-12-10,10,1,1
4668,2021-08-12,8,2,1
4669,2023-08-15,10,17,2
4670,2023-07-01,1,1,1
4671,2023-03-18,1,6,1
4672,2023-11-20,8,20,1
4673,2021-12-27,12,15,1
4674,2021-04-16,1,2,4
4675,2022-11-28,1,4,2
4676,2021-09-01,1,5,2
4677,2023-01-23,1,2,3
4678,2022-05-19,6,6,3
4679,2023-03-06,2,2,1
4680,2021-06-01,1,7,1
4681,2022-12-18,1,9,1
4682,2023-05-24,4,14,3
4683,2022-04-22,7,17,2
4684,2022-09-08,12,5,4
4685,2021-01-17,9,18,1
4686,2023-09-26,11,20,1
4687,2022-11-15,2,5,2
4688,2022-04-07,6,17,1
4689,2023-05-17,8,11,1
4690,2022-03-28,1,10,1
4691,2022-12-01,11,6,2
4692,2022-04-10,12,11,1
4693,2023-12-16,15,7,1
4694,2023-12-16,5,18,
4695,2023-07-28,5,1,1
4696,2023-12-19,6,2,2
4697,2021-11-23,1,3,1
4698,2022-07-24,6,4,1
4699,2023-08-23,2,11,2
4700,2022-12-19,11,9,1
4701,2022-09-18,2,3,2
4702,2021-12-14,5,3,2
4703,2023-07-05,4,2,1
4704,2023-11-05,3,4,1
4705,2022-07-08,8,8,2
4706,2023-02-26,1,15,1
4707,2022-09-26,4,2,1
4708,2022-08-04,4,3,2
4709,2021-02-07,4,10,4
4710,2021-09-22,14,12,1
4711,2021-02-23,3,1,1
4712,2022-03-23,4,3,1
4713,2023-12-15,4,5,1
4714,2021-01-25,1,6,1
4715,2023-06-19,1,7,1
4716,2021-06-10,5,9,2
4717,2021-07-10,1,11,1
4718,2022-12-18,1,4,2
4719,2021-05-14,1,5,1
4720,2021-02-23,4,2,1
4721,2022-01-17,7,12,1
4722,2023-05-23,4,3,1
4723,2021-06-12,5,4,1
4724,2022-12-15,1,3,1
4725,2021-02-20,1,5,1
4726,2022-11-27,1,1,1
4727,2023-06-06,4,12,1
4728,2023-06-14,2,1,1
4729,2022-12-27,15,2,1
4730,2022-05-06,3,6,1
4731,2022-08-28,1,13,3
4732,2023-10-03,4,11,3
4733,2021-12-26,1,3,1
4734,2023-10-06,15,8,1
4735,2022-05-28,4,5,1
4736,2022-07-02,1,4,2
4737,2023-07-17,14,17,2
4738,2022-08-11,4,2,1
4739,2023-09-11,4,1,2
4740,2022-04-18,1,1,1
4741,2021-01-20,3,1,1
4742,2021-09-06,1,2,1
4743,2022-03-02,6,11,2
4744,2023-10-03,2,10,4
4745,2021-07-01,1,3,1
4746,2023-03-14,1,1,1
4747,2022-05-22,5,6,2
4748,2023-02-20,6,6,1
4749,2021-06-12,5,11,1
4750,2023-01-14,8,6,1
4751,2023-07-12,9,12,1
4752,2022-07-01,2,15,1
4753,2022-12-14,1,1,2
4754,2022-05-02,10,9,1
4755,2021-10-12,13,9,1
4756,2021-06-02,11,5,2
4757,2022-10-01,15,3,1
4758,2022-09-20,2,2,1
4759,2021-01-12,5,1,1
4760,2021-04-10,7,5,1
4761,2021-01-27,4,5,1
4762,2021-10-15,1,8,1
4763,2022-04-10,6,12,1
4764,2021-03-25,1,7,1
4765,2022-07-18,8,14,1
4766,2023-01-04,6,1,1
4767,2023-06-24,12,16,1
4768,2021-11-18,1,3,1
4769,2023-05-06,1,1,1
4770,2023-08-08,1,6,1
4771,2023-02-13,10,1,1
4772,2021-06-03,3,1,1
4773,2021-01-04,11,2,1
4774,2023-05-21,1,2,1
4775,2022-06-02,8,2,1
4776,2023-07-22,5,10,1
4777,2021-07-04,1,11,1
4778,2021-06-18,10,2,1
4779,2021-10-03,5,1,1
4780,2023-09-23,2,12,1
4781,2022-05-16,7,19,1
4782,2021-01-10,1,7,1
4783,2021-10-18,15,9,1
4784,2023-08-20,14,3,1
4785,2022-09-07,1,1,1
4786,2023-12-14,11,17,2
4787,2021-07-20,8,4,1
4788,2022-05-07,8,1,1
4789,2022-11-11,8,5,4
4790,2021-03-02,8,1,1
4791,2022-05-01,10,5,1
4792,2022-03-14,7,6,2
4793,2023-06-11,15,9,1
4794,2021-01-01,12,5,3
4795,2021-04-18,1,4,1
4796,2021-12-18,9,3,1
4797,2021-04-03,12,3,3
4798,2021-02-09,6,4,1
4799,2022-12-27,4,19,2
4800,2023-07-15,10,16,1
4801,2021-12-12,1,1,1
4802,2023-05-22,6,3,1
4803,2023-08-12,10,12,1
4804,2022-10-07,1,3,1
4805,2021-11-20,13,5,3
4806,2022-10-04,14,2,1
4807,2021-12-20,2,10,2
4808,2022-08-16,11,2,2
4809,2023-03-08,9,16,1
4810,2021-08-13,7,1,1
4811,2023-05-27,2,10,5
4812,2023-05-25,15,1,4
4813,2022-07-26,6,2,1
4814,2021-03-02,3,20,1
4815,2023-05-03,6,11,3
4816,2022-03-25,1,2,4
4817,2021-03-18,1,5,1
4818,2021-04-28,6,18,1
4819,2023-03-01,1,3,4
4820,2021-02-14,1,19,5
4821,2023-11-21,4,20,2
4822,2021-09-11,2,20,1
4823,2022-08-24,4,20,1
4824,2023-04-10,1,16,1
4825,2023-05-19,1,1,1
4826,2021-09-22,3,2,1
4827,2021-09-13,9,5,3
4828,2023-05-27,10,6,1
4829,2021-08-21,13,18,5
4830,2022-05-05,2,3,1
4831,2021-11-08,4,2,1
4832,2022-10-08,13,14,1
4833,2022-07-22,9,20,1
4834,2022-06-24,3,1,2
4835,2022-02-04,4,5,2
4836,2022-08-23,7,7,1
4837,2021-02-05,2,1,1
4838,2022-06-14,8,17,3
4839,2021-04-21,8,1,1
4840,2022-04-20,3,5,1
4841,2023-12-21,2,9,1
4842,2022-11-23,12,2,1
4843,2023-06-07,11,3,2
4844,2022-09-13,1,3,1
4845,2022-04-21,3,4,1
4846,2022-11-12,4,4,1
4847,2023-06-24,11,2,1
4848,2023-06-15,1,14,1
4849,2022-11-04,3,14,3
4850,2021-01-14,3,17,1
4851,2022-11-02,13,5,1
4852,2023-06-24,11,3,1
4853,2022-12-14,8,10,1
4854,2023-11-04,9,12,2
4855,2023-03-18,6,6,1
4856,2023-02-14,8,12,1
4857,2022-07-26,8,11,1
4858,2023-06-07,1,3,1
4859,2023-03-19,5,11,1
4860,2022-09-12,12,15,1
4861,2023-06-18,4,5,1
4862,2022-11-01,3,7,1
4863,2023-06-06,3,1,1
4864,2021-01-03,5,11,1
4865,2021-02-03,1,16,1
4866,2023-09-13,1,2,3
4867,2021-01-12,12,11,1
4868,2022-08-11,8,9,3
4869,2021-04-10,3,9,3
4870,2023-11-13,1,1,1
4871,2023-08-03,5,3,3
4872,2022-07-05,2,5,1
4873,2023-05-22,9,2,2
4874,2022-05-01,1,3,1
4875,2021-07-19,14,14,3
4876,2021-07-25,1,4,1
4877,2022-06-28,13,10,1
4878,2022-09-21,8,4,1
4879,2023-04-09,2,12,1
4880,2021-07-15,4,7,1
4881,2022-04-13,1,9,1
4882,2021-02-24,1,15,1
4883,2022-11-06,12,8,1
4884,2021-02-22,6,1,2
4885,2023-01-23,4,17,
4886,2021-03-06,2,7,1
4887,2021-02-28,2,3,1
4888,2021-05-19,4,3,1
4889,2021-09-22,2,6,2
4890,2021-11-02,8,10,1
4891,2023-07-01,7,6,1
4892,2022-01-14,2,5,1
4893,2021-12-26,1,11,1
4894,2023-08-09,3,5,4
4895,2021-08-21,12,2,1
4896,2021-01-28,9,5,1
4897,2022-09-27,13,3,1
4898,2021-11-20,3,10,1
4899,2023-06-03,4,11,1
4900,2023-02-03,8,11,1
4901,2022-06-24,5,13,1
4902,2021-06-07,4,12,1
4903,2023-07-27,10,17,2
4904,2021-07-25,15,9,2
4905,2021-06-06,10,9,3
4906,2021-07-12,4,10,1
4907,2022-12-15,2,4,1
4908,2021-08-11,1,14,2
4909,2023-05-08,14,16,1
4910,2021-10-17,7,19,1
4911,2023-06-26,1,10,1
4912,2021-02-13,7,12,3
4913,2023-05-12,2,3,1
4914,2023-11-07,7,2,3
4915,2021-01-23,2,1,1
4916,2021-12-27,5,2,1
4917,2023-05-21,5,1,1
4918,2022-05-19,4,11,2
4919,2021-02-25,1,15,1
4920,2022-06-28,13,10,1
4921,2021-02-10,10,8,2
4922,2021-03-03,8,1,1
4923,2021-08-17,1,4,1
4924,2021-11-03,4,20,1
4925,2022-12-18,1,12,1
4926,2021-07-22,9,15,3
4927,2023-10-16,5,1,1
4928,2023-06-18,10,9,3
4929,2022-11-13,11,13,1
4930,2021-06-21,4,1,1
4931,2023-12-14,9,2,1
4932,2022-11-18,4,3,1
4933,2021-02-16,4,12,1
4934,2023-10-24,8,19,1
4935,2023-06-27,2,9,1
4936,2022-07-15,12,15,3
4937,2021-01-01,3,16,3
4938,2021-12-27,8,15,1
4939,2023-11-17,12,13,3
4940,2023-01-17,14,1,1
4941,2023-10-16,5,12,1
4942,2021-02-04,5,11,1
4943,2022-04-10,7,2,1
4944,2022-04-23,9,11,5
4945,2021-01-28,8,4,1
4946,2022-01-22,4,13,1
4947,2023-02-26,7,16,1
4948,2022-08-24,3,1,1
4949,2022-09-13,5,2,3
4950,2022-09-09,3,9,2
4951,2023-07-20,9,13,2
4952,2021-10-28,9,2,1
4953,2023-05-19,7,1,1
4954,2021-03-14,5,7,1
4955,2021-03-06,11,9,2
4956,2021-05-09,7,9,1
4957,2022-11-26,5,4,1
4958,2022-07-24,11,17,1
4959,2021-06-23,5,11,2
4960,2021-07-20,2,10,3
4961,2022-10-19,8,7,3
4962,2023-08-17,2,7,1
4963,2021-06-15,10,6,1
4964,2023-04-14,11,9,1
4965,2022-08-08,8,20,1
4966,2021-04-11,7,16,2
4967,2023-01-01,10,3,1
4968,2023-09-17,11,2,1
4969,2023-04-08,4,19,2
4970,2022-08-18,13,2,1
4971,2022-09-17,3,13,3
4972,2023-03-06,11,18,2
4973,2023-09-28,4,15,1
4974,2022-02-21,3,3,1
4975,2023-04-24,15,3,2
4976,2023-01-22,9,11,1
4977,2022-10-06,5,5,1
4978,2023-04-13,1,20,2
4979,2023-07-02,4,14,1
4980,2023-04-03,7,20,4
4981,2022-09-16,1,3,2
4982,2023-11-06,4,5,3
4983,2022-08-22,13,9,1
4984,2022-12-27,14,3,2
4985,2021-04-13,13,12,1
4986,2021-03-20,1,2,1
4987,2023-08-07,6,6,1
4988,2022-10-27,6,2,2
4989,2021-07-09,1,5,1
4990,2023-11-16,9,1,1
4991,2021-01-06,1,9,1
4992,2021-08-16,6,10,1
4993,2022-11-27,8,11,1
4994,2022-07-26,2,2,1
4995,2021-03-25,12,10,2
4996,2021-02-03,5,1,1
4997,2022-01-12,4,2,1
4998,2023-06-09,2,6,1
4999,2022-07-28,10,1,1
5000,2021-07-19,4,1,
5001,2023-08-04,4,13,1
5002,2021-01-10,3,15,1
5003,2023-10-09,5,3,1
5004,2021-03-12,2,5,2
5005,2023-06-20,14,15,1
5006,2023-10-04,3,12,1
5007,2021-11-08,4,13,1
5008,2023-08-15,12,8,1
5009,2022-07-03,4,1,1
5010,2021-11-27,2,10,1
5011,2022-04-11,1,6,1
5012,2021-07-11,10,2,1
5013,2023-10-13,5,2,3
5014,2023-07-06,3,9,1
5015,2023-10-16,2,8,1
5016,2021-09-01,1,10,1
5017,2022-12-16,5,9,2
5018,2022-07-13,9,3,2
5019,2021-01-10,13,2,3
5020,2021-08-05,3,3,1
5021,2022-01-10,2,6,1
5022,2022-11-01,6,8,1
5023,2022-07-28,4,6,2
5024,2022-12-25,15,3,1
5025,2021-12-18,6,1,1
5026,2021-02-27,1,13,1
5027,2023-06-24,10,17,1
5028,2022-02-08,6,18,2
5029,2023-05-01,1,14,1
5030,2021-03-26,5,6,1
5031,2021-07-18,1,15,5
5032,2023-01-22,1,5,4
5033,2022-12-08,6,16,1
5034,2022-03-04,11,14,1
5035,2022-02-02,4,15,1
5036,2022-02-08,5,10,1
5037,2023-05-01,4,6,2
5038,2023-09-24,3,2,1
5039,2021-09-20,2,5,1
5040,2022-09-18,14,1,1
5041,2022-11-26,8,7,1
5042,2022-12-26,2,1,1
5043,2023-04-08,4,2,1
5044,2022-10-04,1,1,2
5045,2023-11-13,1,4,1
5046,2022-12-26,3,2,1
5047,2022-01-15,3,1,1
5048,2021-03-10,1,12,1
5049,2022-03-18,3,7,2
5050,2022-04-23,12,1,2
5051,2021-06-02,2,7,1
5052,2023-07-03,1,1,1
5053,2023-03-02,8,9,1
5054,2022-04-07,2,5,2
5055,2023-01-01,3,19,1
5056,2022-09-16,11,17,1
5057,2021-11-17,5,16,2
5058,2021-10-20,14,3,1
5059,2022-07-17,12,12,1
5060,2021-06-02,6,16,1
5061,2021-01-01,4,2,2
5062,2022-03-15,12,1,1
5063,2022-09-13,12,4,1
5064,2021-07-19,5,4,3
5065,2023-01-09,12,17,1
5066,2023-11-11,1,7,1
5067,2022-02-16,9,3,1
5068,2022-06-18,5,8,3
5069,2023-03-13,1,3,1
5070,2021-07-20,2,20,1
5071,2023-03-07,1,12,3
5072,2023-08-27,1,8,1
5073,2023-03-19,5,5,1
5074,2023-06-16,3,8,2
5075,2022-01-03,10,1,1
5076,2022-07-10,2,5,
5077,2021-01-18,3,5,1
5078,2021-11-02,2,3,1
5079,2021-01-13,5,10,1
5080,2021-12-08,5,4,1
5081,2023-08-20,4,7,1
5082,2022-12-06,9,8,1
5083,2022-12-14,8,1,1
5084,2021-04-09,6,7,1
5085,2021-08-11,1,3,1
5086,2023-04-04,1,5,1
5087,2023-05-06,15,4,1
5088,2021-11-09,3,15,1
5089,2022-04-18,1,4,2
5090,2022-10-12,5,11,2
5091,2022-11-01,6,8,3
5092,2021-03-06,2,1,1
5093,2022-09-16,2,1,1
5094,2023-05-23,1,6,1
5095,2023-05-06,2,8,1
5096,2021-02-13,1,17,3
5097,2023-12-10,11,2,1
5098,2021-07-17,8,10,1
5099,2022-01-04,6,1,1
5100,2022-05-13,4,15,3
5101,2022-12-02,1,9,1
5102,2023-03-05,6,16,1
5103,2021-09-02,1,19,
5104,2022-01-19,8,1,2
5105,2021-09-05,5,3,1
5106,2022-05-28,3,1,2
5107,2023-01-17,5,6,3
5108,2023-07-04,1,3,1
5109,2021-03-16,2,9,1
5110,2023-05-11,12,14,1
5111,2023-02-28,6,4,1
5112,2021-09-06,1,4,1
5113,2022-01-12,10,2,3
5114,2023-07-06,9,1,1
5115,2021-06-02,5,1,3
5116,2023-09-25,7,1,1
5117,2023-09-19,11,2,1
5118,2023-09-24,6,17,1
5119,2023-04-17,15,7,1
5120,2021-08-10,8,5,1
5121,2021-10-28,8,1,1
5122,2021-01-04,4,10,1
5123,2023-04-27,13,6,1
5124,2023-08-03,3,1,1
5125,2023-12-27,2,10,1
5126,2021-09-24,6,11,2
5127,2023-06-01,14,8,2
5128,2022-04-24,11,9,1
5129,2023-04-01,1,9,1
5130,2022-05-24,4,20,1
5131,2023-10-15,1,20,1
5132,2021-01-21,6,2,1
5133,2023-08-09,15,14,1
5134,2022-09-18,1,6,1
5135,2022-01-20,5,10,3
5136,2023-07-12,12,2,1
5137,2022-10-14,8,1,1
5138,2022-02-01,6,13,1
5139,2021-10-27,8,2,1
5140,2023-03-05,4,17,1
5141,2023-11-08,1,5,1
5142,2023-05-09,12,9,1
5143,2022-11-19,14,2,1
5144,2023-11-28,10,2,1
5145,2023-12-11,3,6,1
5146,2021-02-11,3,3,1
5147,2021-05-24,2,10,1
5148,2021-11-22,9,7,1
5149,2022-06-07,4,3,1
5150,2023-04-27,2,3,1
5151,2021-06-01,9,18,1
5152,2021-02-03,3,6,1
5153,2021-11-03,6,3,1
5154,2023-05-02,3,10,1
5155,2023-03-25,5,3,1
5156,2023-08-10,7,2,1
5157,2022-05-07,5,12,1
5158,2022-07-08,1,2,1
5159,2021-07-12,1,1,1
5160,2023-11-05,10,7,1
5161,2021-03-27,10,9,1
5162,2023-11-11,2,15,1
5163,2023-03-03,1,15,2
5164,2023-05-15,10,4,1
5165,2022-05-03,3,17,1
5166,2022-04-14,1,2,1
5167,2023-12-14,10,2,1
5168,2021-09-04,3,1,1
5169,2023-01-23,6,1,4
5170,2023-10-04,4,18,
5171,2021-03-05,1,2,1
5172,2023-04-09,13,13,1
5173,2021-03-05,15,12,1
5174,2022-07-26,8,1,3
5175,2022-07-21,4,6,4
5176,2021-12-23,7,2,2
5177,2022-01-11,3,7,1
5178,2022-06-02,10,1,1
5179,2021-02-02,10,12,1
5180,2022-02-26,12,5,1
5181,2023-12-02,3,13,1
5182,2023-02-09,3,15,1
5183,2021-02-13,9,1,2
5184,2022-02-10,4,17,1
5185,2023-09-20,7,18,1
5186,2023-06-20,14,2,1
5187,2022-01-13,8,3,1
5188,2022-05-20,2,9,5
5189,2023-10-09,1,1,2
5190,2023-07-27,9,1,3
5191,2021-01-19,1,2,1
5192,2021-09-04,2,2,3
5193,2023-10-17,3,5,1
5194,2021-09-09,7,6,1
5195,2023-04-07,11,5,1
5196,2023-11-09,5,7,1
5197,2021-03-03,11,2,5
5198,2021-08-01,8,20,1
5199,2022-01-28,10,6,1
5200,2022-03-21,4,5,2
5201,2022-03-22,3,4,2
5202,2023-04-11,15,9,1
5203,2021-03-28,6,12,1
5204,2023-02-04,1,5,3
5205,2021-08-08,6,8,1
5206,2023-06-08,11,13,1
5207,2022-09-01,2,7,1
5208,2022-04-08,3,11,1
5209,2022-01-18,6,8,5
5210,2023-02-26,3,1,1
5211,2021-12-26,3,4,3
5212,2021-01-24,3,11,1
5213,2022-07-18,1,9,
5214,2022-09-10,7,6,1
5215,2022-02-28,6,2,1
5216,2022-06-11,2,19,1
5217,2021-08-20,5,2,2
5218,2023-07-11,9,3,3
5219,2023-08-07,4,5,1
5220,2023-01-18,1,18,3
5221,2023-06-08,8,2,1
5222,2022-02-09,4,7,1
5223,2022-12-07,6,2,1
5224,2022-08-27,1,11,1
5225,2023-04-24,4,10,1
5226,2022-09-03,5,8,2
5227,2022-05-08,11,1,3
5228,2021-07-13,3,8,2
5229,2021-05-07,2,1,2
5230,2022-05-22,10,20,1
5231,2021-09-25,14,12,1
5232,2021-11-03,4,7,1
5233,2022-11-26,10,1,1
5234,2022-09-14,1,4,3
5235,2022-08-04,4,9,1
5236,2022-10-21,10,4,2
5237,2023-01-19,10,20,1
5238,2023-03-15,2,7,1
5239,2022-12-28,7,2,1
5240,2021-10-27,10,10,3
5241,2022-04-12,11,18,1
5242,2022-03-22,2,5,1
5243,2021-05-01,5,4,1
5244,2023-12-19,13,17,1
5245,2022-10-19,5,3,1
5246,2022-11-25,1,4,1
5247,2023-09-01,5,13,5
5248,2023-07-06,10,13,1
5249,2021-02-19,9,3,1
5250,2023-09-23,2,10,1
5251,2023-03-06,2,5,5
5252,2023-06-24,7,5,1
5253,2021-01-24,8,9,1
5254,2023-02-24,3,2,1
5255,2023-09-17,5,4,2
5256,2021-03-03,8,19,3
5257,2023-12-08,1,5,3
5258,2023-12-15,1,3,3
5259,2021-11-21,4,4,1
5260,2022-11-05,13,4,1
5261,2021-08-17,7,8,1
5262,2023-01-26,9,7,1
5263,2023-05-09,2,2,1
5264,2023-04-28,9,4,1
5265,2021-08-02,11,13,3
5266,2023-08-13,1,5,1
5267,2023-12-20,1,2,1
5268,2021-07-03,14,7,2
5269,2022-07-03,8,1,2
5270,2022-03-04,4,5,1
5271,2023-05-20,1,1,1
5272,2021-04-08,1,2,2
5273,2023-07-16,1,1,1
5274,2021-07-06,1,2,1
5275,2021-11-07,3,8,1
5276,2022-08-05,10,2,1
5277,2022-01-10,3,3,1
5278,2021-01-18,8,7,1
5279,2023-06-09,2,13,1
5280,2022-09-23,8,13,3
5281,2023-11-08,2,8,2
5282,2022-04-16,3,4,2
5283,2022-05-04,15,18,1
5284,2023-09-22,3,8,4
5285,2022-05-02,13,10,2
5286,2022-10-03,1,2,1
5287,2023-08-16,2,7,1
5288,2022-10-23,5,17,1
5289,2022-06-05,13,4,4
5290,2022-12-22,5,6,1
5291,2023-06-22,1,6,4
5292,2021-03-03,15,14,1
5293,2023-09-27,12,1,2
5294,2021-04-06,2,5,3
5295,2022-01-04,7,3,
5296,2021-02-15,4,5,1
5297,2023-12-17,3,9,1
5298,2023-02-14,7,1,1
5299,2022-11-11,13,3,1
5300,2021-11-04,3,1,1
5301,2022-12-12,4,13,1
5302,2022-10-26,4,4,2
5303,2023-02-05,5,2,2
5304,2021-12-02,4,3,2
5305,2021-10-22,3,1,1
5306,2021-06-21,4,6,1
5307,2021-03-24,1,1,1
5308,2022-08-06,2,15,2
5309,2022-09-19,14,5,1
5310,2023-08-06,1,1,1
5311,2022-01-09,1,12,1
5312,2022-06-05,5,2,1
5313,2023-08-15,10,16,2
5314,2023-02-16,12,5,1
5315,2023-08-15,3,19,5
5316,2022-04-28,14,3,1
5317,2022-12-12,11,13,2
5318,2023-07-20,12,2,2
5319,2023-05-26,9,13,2
5320,2023-05-26,8,8,3
5321,2022-11-06,8,16,1
5322,2022-06-14,2,7,1
5323,2021-11-06,15,4,1
5324,2022-12-24,2,2,2
5325,2022-09-13,1,1,3
5326,2022-12-13,11,3,1
5327,2023-01-05,1,1,1
5328,2022-08-25,8,19,1
5329,2023-06-24,5,20,2
5330,2021-03-24,1,3,1
5331,2021-02-07,5,5,1
5332,2023-01-12,9,8,2
5333,2023-03-11,6,3,3
5334,2023-01-04,5,2,1
5335,2022-02-12,2,7,1
5336,2021-05-16,4,6,1
5337,2023-11-22,3,1,2
5338,2022-02-10,2,3,1
5339,2021-06-22,7,1,4
5340,2022-09-12,1,6,2
5341,2021-07-02,8,2,1
5342,2022-11-01,14,2,1
5343,2021-09-02,4,2,1
5344,2021-07-03,7,4,1
5345,2022-07-14,4,16,1
5346,2023-03-22,13,10,5
5347,2021-03-26,13,3,1
5348,2023-11-15,1,3,1
5349,2022-10-19,5,12,3
5350,2023-11-20,12,3,1
5351,2023-06-17,9,12,1
5352,2023-12-15,5,3,1
5353,2023-06-12,1,14,2
5354,2023-08-27,3,9,1
5355,2021-01-24,5,4,3
5356,2021-06-21,2,6,1
5357,2021-09-12,2,1,1
5358,2022-02-05,8,3,1
5359,2023-10-04,7,3,1
5360,2021-08-12,10,2,1
5361,2022-05-02,6,1,1
5362,2021-05-28,11,4,1
5363,2021-08-13,6,16,1
5364,2023-08-26,2,3,3
5365,2022-06-05,9,2,1
5366,2023-07-13,4,6,3
5367,2023-09-26,3,10,1
5368,2021-12-08,5,2,1
5369,2023-03-09,4,5,1
5370,2022-05-26,4,15,4
5371,2023-08-17,2,2,5
5372,2023-10-13,14,6,1
5373,2023-08-15,5,5,1
5374,2021-03-10,11,5,2
5375,2022-12-27,9,13,1
5376,2021-01-11,6,13,1
5377,2021-11-07,7,3,2
5378,2021-03-14,6,8,2
5379,2021-09-24,3,15,1
5380,2021-02-09,3,17,1
5381,2022-08-26,12,18,1
5382,2023-12-09,3,13,2
5383,2021-09-15,6,4,1
5384,2021-04-12,6,8,2
5385,2022-09-13,3,1,1
5386,2022-05-08,2,6,3
5387,2023-05-12,15,19,1
5388,2022-07-08,3,7,3
5389,2023-05-10,1,16,1
5390,2021-04-09,13,20,1
5391,2021-08-15,5,5,2
5392,2023-01-21,8,2,2
5393,2022-07-27,10,4,1
5394,2023-08-25,14,2,1
5395,2022-09-18,2,6,1
5396,2021-01-26,1,15,2
5397,2022-02-02,12,5,1
5398,2023-05-08,6,7,1
5399,2023-09-15,11,8,2
5400,2021-09-21,7,1,2
5401,2022-08-18,4,6,1
5402,2022-08-05,13,3,4
5403,2022-11-19,1,9,4
5404,2021-03-23,6,3,1
5405,2022-08-15,7,7,1
5406,2023-11-20,5,4,1
5407,2022-09-25,2,10,1
5408,2021-01-03,3,9,2
5409,2022-05-08,1,10,1
5410,2022-09-28,4,8,1
5411,2023-10-11,1,8,1
5412,2022-01-16,1,7,1
5413,2023-06-27,3,6,2
5414,2023-01-25,1,4,1
5415,2021-09-10,3,8,3
5416,2023-08-02,5,7,1
5417,2023-08-02,6,2,1
5418,2021-04-20,4,13,2
5419,2023-06-23,4,10,1
5420,2021-01-01,2,12,2
5421,2022-01-03,2,6,1
5422,2021-05-28,4,1,1
5423,2023-10-26,1,18,1
5424,2021-12-15,10,1,1
5425,2023-07-21,1,9,1
5426,2022-07-11,10,17,4
5427,2021-04-05,4,1,1
5428,2022-01-16,7,14,3
5429,2023-07-08,8,12,1
5430,2023-04-12,2,6,1
5431,2022-08-15,4,1,1
5432,2021-01-28,3,9,1
5433,2021-04-17,14,17,3
5434,2023-10-12,4,17,1
5435,2022-03-15,5,11,3
5436,2022-08-19,3,16,1
5437,2021-01-26,2,13,3
5438,2021-08-28,10,2,1
5439,2021-04-28,14,16,3
5440,2022-03-24,4,10,5
5441,2021-01-11,4,8,3
5442,2021-09-01,2,4,1
5443,2023-10-23,9,7,1
5444,2021-07-19,2,4,1
5445,2021-06-16,2,20,2
5446,2022-09-12,11,12,4
5447,2022-03-20,8,4,1
5448,2023-10-27,7,8,1
5449,2021-08-27,13,19,2
5450,2023-08-24,3,4,1
5451,2022-12-03,12,1,3
5452,2023-05-03,8,2,1
5453,2022-07-01,2,6,1
5454,2023-08-06,10,10,1
5455,2023-05-07,1,3,1
5456,2021-09-26,7,8,1
5457,2023-12-12,9,7,1
5458,2021-03-03,15,2,1
5459,2021-04-24,10,2,4
5460,2021-01-14,1,8,1
5461,2021-08-23,2,9,3
5462,2023-03-10,9,2,1
5463,2022-08-25,7,1,1
5464,2022-07-06,2,4,1
5465,2022-11-18,10,17,1
5466,2023-10-03,6,5,1
5467,2021-01-14,1,5,1
5468,2022-07-02,9,19,2
5469,2023-07-28,11,9,3
5470,2021-05-18,6,1,1
5471,2022-12-05,5,9,1
5472,2021-07-08,1,4,2
5473,2022-04-08,8,15,3
5474,2022-06-25,8,3,3
5475,2022-05-10,2,14,1
5476,2021-02-10,3,7,1
5477,2023-11-05,1,2,1
5478,2021-10-16,1,8,1
5479,2022-11-16,10,3,1
5480,2021-02-02,12,16,1
5481,2023-06-28,9,6,1
5482,2021-06-03,6,2,1
5483,2023-11-19,8,3,1
5484,2023-04-01,10,12,1
5485,2021-02-01,5,9,1
5486,2022-06-12,4,2,1
5487,2023-08-05,10,2,1
5488,2021-04-27,15,1,1
5489,2023-05-28,15,14,1
5490,2022-10-26,12,6,2
5491,2021-08-26,8,4,1
5492,2021-12-27,6,7,1
5493,2021-06-28,13,16,1
5494,2022-04-06,12,3,1
5495,2023-06-18,11,12,1
5496,2021-03-09,14,12,1
5497,2023-12-09,10,14,1
5498,2023-03-22,3,15,2
5499,2022-02-12,5,1,2
5500,2021-02-13,2,4,2
5501,2023-08-09,1,2,2
5502,2021-09-09,8,9,1
5503,2021-11-09,11,4,1
5504,2022-03-13,1,7,3
5505,2021-01-27,3,20,3
5506,2021-06-03,9,1,2
5507,2023-11-09,2,5,1
5508,2022-03-23,11,3,2
5509,2021-01-01,5,6,1
5510,2023-11-17,10,3,3
5511,2022-10-23,4,8,1
5512,2022-08-06,5,2,1
5513,2023-07-23,14,13,1
5514,2023-03-20,5,3,1
5515,2023-08-22,2,12,2
5516,2023-04-17,6,15,1
5517,2023-03-06,1,2,5
5518,2021-01-25,9,5,1
5519,2021-06-08,8,1,1
